"PC1","PC2","PC3","PC4","quality","type"
-50.4683545715604,-42.9672384336374,87.9378799504161,58.0414096545128,5,0
-61.9082379828884,-100.116814540794,-41.3540209059233,-23.2155603650141,5,0
30.6281535632999,-28.868960031244,-17.7171065338036,48.1939207217632,6,0
-51.8727608553976,-31.686117838735,-17.2229180391242,100.139303585893,5,0
-70.5437791345858,2.34647121188626,-10.7626718214515,44.3460104147579,6,0
26.0709999556357,-119.490810981564,-5.1537620500797,-8.1930331264974,6,0
53.4065445840905,22.5126667410598,-94.8965552664531,69.3159006249764,5,0
43.7384754097809,-44.623579858508,52.7820942681102,123.132707846143,6,0
14.3559725327726,95.0728749198173,65.4904937426735,19.8316925709168,5,0
64.7177062256889,-92.1568148930875,82.1122920278307,-14.5405208143106,5,0
42.4726711018904,-29.8097143465446,-47.4617236161221,-19.6452250509285,5,0
-37.0238132717226,-34.5510294125246,79.3107779104799,51.1544828463005,5,0
-35.8763018679004,-41.3883222265013,-18.4667085184649,-8.42851991607841,4,0
44.0817195594333,-39.2104330091934,-11.941353706714,48.7481706739114,6,0
-28.4321169453477,-17.0055909152137,-8.23748555392208,39.7660842428872,6,0
-81.4129630308729,5.80187694331838,-10.7009794152776,50.3084951309213,5,0
25.8697011241912,-133.713884265844,-9.39058830865332,-10.7121970177161,5,0
26.6764540516481,7.64184029757132,-44.5346487836634,33.9496157262093,5,0
40.6122099697217,-34.4714096937938,39.4906057221412,101.549680752958,5,0
2.7344024487058,45.9612403699853,30.2695587215616,10.998303563327,5,0
34.2358934590598,-57.7147693482204,64.0619348283364,-18.2507927741933,6,0
41.9519461242162,-30.5549693463002,-56.1053328263716,-19.3815135807264,6,0
-49.4005532453779,-33.213906688035,71.8889831830505,58.58750674653,6,0
-41.6343287149086,-63.1682210340524,-26.257950232008,-11.2456030940735,5,0
64.2571298380258,-55.7563513757019,-24.5371671685616,74.4428337092654,7,0
-60.582986638098,-28.9884069241277,-19.0665003965146,93.7242495229974,7,0
-78.4016576774866,2.27266773045941,-13.3911345582541,45.835080165584,6,0
6.39415931739245,-35.8973985719788,-4.47587481795844,5.78555158343835,5,0
63.1964497461938,22.4926182161269,-105.002256192228,77.6639135950112,7,0
68.2398873463166,-56.6956552158174,56.2865964614001,172.311946409252,5,0
5.721592536735,64.6558572752405,46.8323906184178,13.2165228834676,5,0
61.130916901233,-90.0490636664681,87.2258686436404,-18.2581519303682,5,0
46.1025545076324,-35.8703642576373,-54.6483996525936,-18.8027166721311,5,0
-32.514496507125,-27.3917285507721,61.9545666076168,47.3303851910684,6,0
-50.0730001385106,-85.0901003270909,-34.8686217100261,-17.7649799111889,5,0
31.7095748978576,-23.7555496157041,-13.5115243399502,38.9723765751875,7,0
-25.3167790792959,-17.6924920505569,-7.55617585253954,38.879873843059,6,0
-29.2524994225851,0.00724484816006302,-8.54674324169054,21.007902772503,5,0
21.6106592084722,-107.343885899575,-4.72650206078994,-7.86251241224346,5,0
36.2245976224982,10.2896524664547,-58.536268386039,35.9145266973454,6,0
31.5117665022839,-27.9201179360813,24.3001966215559,71.0145877054147,6,0
0.784305976426078,30.8826065452028,18.1327118683344,9.61508817137972,6,0
31.0757433932997,-53.7003830537558,50.4882979428191,-6.19773576865836,6,0
40.5873690543639,-32.5251903987924,-60.932288989437,-16.8596110029814,6,0
-20.9390074054598,-22.1505693926019,50.3666579763635,34.8566737092299,4,0
-26.0909780571231,-41.6338373756583,-16.5951225057003,-2.69157010060785,7,0
34.8644064728782,-31.8261214200437,-11.2485776005614,41.6341597350262,6,0
-51.6556958786986,-28.5678689827018,-16.0754021438939,84.1493432741362,7,0
-53.0087825461233,8.21083376813473,-6.71847229940253,37.0211110071242,6,0
12.0100687883986,-76.9321210221949,-5.76397491801589,-3.34147742909796,6,0
35.2322988801132,8.26101589263426,-55.0283737950521,31.1405072831976,5,0
26.8635826463726,-19.6691988220876,16.1998181191544,53.6593883693402,6,0
6.17008599660416,69.1956255351547,47.9058197222485,13.852316660549,6,0
60.0663747520493,-86.9162380275314,83.692091030834,-20.1415514184779,6,0
30.2566077861648,-27.7423079102178,-45.7597967401239,-13.0817063210346,7,0
-36.3433002538649,-26.4050693188098,59.5405753295965,48.160727241921,8,0
-38.9055824639749,-67.4597357945277,-27.0683878498036,-12.2916964020746,8,0
42.2586983315342,-30.5443466718567,-17.0120438574431,48.9911978390896,7,0
-64.0577274319,-24.2787937155651,-19.7081141000916,76.3213262681039,5,0
-33.5064807135517,-5.04375689301255,-11.567124352989,21.7514204460119,5,0
24.0750948776383,-131.761603900903,-14.1408499722737,-9.15057230676275,6,0
71.3513258256843,20.1456457777703,-110.465843498602,78.7309760427795,5,0
47.7299240697869,-47.153868964556,59.7564423034467,134.861576037263,5,0
8.01991760121572,73.2387775027871,46.5723393473758,16.3592436749146,6,0
23.4974957415824,-44.9392860012229,43.4363622561461,-6.26875893575718,7,0
46.4721662648881,-29.6350783808113,-46.8878055934601,-23.3425151072448,5,0
-18.2850817626663,-26.2170000905138,57.7888888050001,36.5110484137463,5,0
-44.8600059436521,-64.1303984094888,-27.1152829069687,-12.3255420477474,6,0
28.6054133012739,-25.7133170100368,-7.57316298709853,33.7730147327353,6,0
-38.220476965297,-16.0631962629625,-11.2627395440453,37.1402800914239,4,0
-53.2585239477105,-1.02935250816096,-12.1241154123101,32.7418910409502,7,0
19.8646563918528,-111.70714652795,-17.1167658776525,-2.82828977559475,5,0
51.9089645880347,14.0557640034974,-82.1746005313906,55.4702302060233,6,0
22.7876774539316,-20.6757686610536,18.6329899858511,48.8881921205503,4,0
-1.07815873462803,53.6927373173114,39.2658129479338,10.0845247599423,5,0
22.8894317946232,-42.7310876438257,48.4092372696487,-12.4795295916823,4,0
47.8977220568183,-33.1310868418698,-59.1788934153045,-21.8825198212473,6,0
-45.5795923088989,-38.5261277634393,91.9482383414709,60.5433757387485,6,0
-61.8584992529413,-98.5741923034207,-41.1469683472681,-25.510080561454,5,0
47.3682068399977,-45.6428284532524,-26.0365690984145,70.8359421074959,5,0
-82.0289464202236,-36.7958060153531,-26.207691443903,124.193573014028,6,0
-97.1224842612694,1.96660534974119,-14.6719123510033,56.3003564283849,5,0
29.0515783326046,-156.761235657644,-10.8302738017792,-15.5449466767979,5,0
55.8770047054607,16.3434554256226,-88.4198865245112,63.3271214688474,6,0
34.4454463451017,-34.6299794061734,35.1911348401085,89.334631030981,5,0
0.0387122427350608,38.2816233531593,23.6399941600505,11.4900502840142,8,0
62.7270707919573,-92.0422901425466,89.9909832725494,-19.76561898904,4,0
54.6153876576234,-38.6007469677827,-70.0636514271755,-23.5526789758786,6,0
-53.2676595313464,-43.6125039243883,85.3561636847425,57.2410561473664,5,0
-39.772729554029,-61.9908477411283,-25.4985142043267,-10.0267182303326,6,0
39.6477919778263,-33.120439399159,-16.5850573017179,48.6783697369013,5,0
-54.1553721039014,-34.2144158328304,-18.1021025963887,112.689021712357,5,0
-73.9291908637669,16.4199813704264,-4.92001436486952,48.3978829940441,6,0
27.3072869788335,-133.535326230552,5.02400941121089,-17.3452840229063,5,0
68.1709754598243,24.027317495766,-111.808251649109,81.2871499546042,5,0
58.4866053295637,-48.3419693207378,49.9448089052812,146.645928172597,5,0
4.0190879042025,76.8276112453686,48.7287716579019,15.7634581444225,5,0
62.3082725286537,-88.6678732940169,81.6734620483598,-18.7017356585833,5,0
52.3765195118342,-38.4720461212319,-64.8707688213244,-21.9879805173305,5,0
-63.008357036073,-53.7430045452443,126.696947617411,78.4483442219911,5,0
-41.3852743220473,-74.0718363615894,-29.2259287384054,-10.7353606987513,6,0
38.504953333159,-28.7951802577379,-16.6155975547899,45.7461623488331,4,0
-54.7913081522704,-26.9491907950835,-17.5600116678211,85.221997460893,5,0
-51.21013490828,0.84344184579081,-10.1938247045745,33.079878098972,5,0
13.0800407575463,-81.0848810549277,-9.1195397285462,-0.343893325236936,4,0
21.1678268941221,7.6461963725655,-38.019094392127,29.0096976807827,5,0
51.6604543876042,-42.1057258161712,26.6163883712308,116.306476879776,6,0
2.24933016965681,22.170780303329,18.611732087832,7.67915193331065,5,0
29.554773954397,-52.213870589648,49.3832273056271,-6.14095636439144,7,0
29.432379263256,-27.6818983264485,-42.0306080204628,-11.6266073253352,5,0
-32.469184240667,-28.0875888250133,62.8300099104728,45.2293935700547,6,0
-35.1624243327692,-58.0058601909035,-23.5301360450573,-9.50372029247109,7,0
50.6368257982683,-38.6352172698355,-27.0362368987044,65.2461556945827,5,0
-56.8057034769046,-28.7920392508844,-17.7725098182238,87.6516709137917,5,0
-62.1970181954934,5.71792162900008,-8.25667826457969,39.8251904453025,5,0
25.6792783783167,-116.694425984581,-4.74523101766849,-8.27801870861019,5,0
51.4793584104986,16.9457760799182,-84.4517969718941,60.9121624526928,5,0
47.7756089805966,-43.0807857980721,41.6388676339136,118.923326262362,5,0
7.41302684566785,63.6637706679018,41.5421187997338,14.6856265872076,6,0
28.3279400985626,-50.1451628679795,46.4240526405617,-5.35185436446937,7,0
39.8366995432734,-27.9073082066391,-51.1904692838114,-19.0943668470537,6,0
-33.7951037732091,-30.0973782731295,73.8484971936682,50.6547101509024,6,0
-45.1215861363925,-78.2812773305335,-31.4747989698648,-13.6365777812583,5,0
64.1755624236971,-55.5225613996968,-20.6386240482992,68.910813254066,6,0
-99.158971175117,-40.053431769195,-31.9793936032244,140.82247883819,6,0
-87.1471981920977,-0.996448151430109,-16.2101010690912,49.1416674478476,6,0
20.3676321098366,-96.8845108112036,-10.4932353594921,-2.4501728173468,5,0
42.2152340930216,15.6520973488124,-70.3192693949207,58.616503347473,4,0
57.6763937862293,-47.0329627512606,39.9992403125985,135.904214113898,6,0
5.41330086715034,75.4001758923312,47.5790838971198,15.991636191901,6,0
61.1834208700119,-87.8380916620728,81.5976895425226,-17.9221785653572,6,0
46.9774039852052,-37.9177564026548,-61.6032389801223,-18.4720044598017,6,0
-58.0533171661277,-46.6821679144218,101.655291481889,67.4263655638789,6,0
-62.2261395139718,-102.750488757326,-42.2125609887743,-23.6808051087972,6,0
68.1869857754293,-60.9054661690914,-28.1770181324276,83.4804230276099,6,0
-36.467220714508,-23.7879269670234,-11.5633956909414,67.7565346687963,7,0
-68.1044633046454,-11.156085717596,-17.4510949814047,38.2675774260704,6,0
24.1062477624535,-131.342747093117,-13.3950119633077,-9.37703180740299,5,0
28.8097730628738,8.24377922231225,-45.8310434536727,36.3297095165101,5,0
31.8913138297681,-28.8826542774603,22.7329712721225,71.7812896076169,7,0
-0.664532197863928,77.0303970076115,45.9688879779691,15.7412816950071,6,0
43.3797560471095,-65.2280505911763,60.063414904494,-12.3687402607692,5,0
85.7118096902581,-40.8744647443436,-81.3074625939422,-46.0339361546082,6,0
-30.6258381385133,-29.3233486794727,72.6082063217303,50.2750274895196,7,0
-26.3746082335114,-35.2409279587037,-14.8756156536137,-3.42653442887735,7,0
22.8136657843886,-20.0509955752423,-4.75548389654057,26.1559167142964,7,0
-47.2749982762947,-19.6536527165297,-14.4193225883873,55.3817851331687,5,0
-86.6840189491149,-2.83016739719307,-16.6433499025584,48.623925897275,4,0
22.9146275589565,-128.78186188409,-17.3114709954487,-5.98862230083995,3,0
48.0640540614524,13.8429101534191,-74.2448694720013,56.750415420564,5,0
37.306060981166,-26.5322842743931,12.2939368858017,73.120210657471,3,0
1.9248540852113,58.5251610256187,34.4816298170897,14.1009575351094,6,0
41.7522116819098,-67.3033812080418,65.0567847090301,-9.85159520924027,8,0
32.097546682473,-22.4096474711258,-30.7477858341749,-16.8634753147787,7,0
-17.2797107513667,-21.380638954377,49.9862970467679,34.0933341627148,7,0
-39.9582793311868,-55.5502306048464,-23.571752331047,-10.1080610805189,6,0
20.7503244716251,-20.9500964079075,-0.358437729987348,22.2198227004843,4,0
-34.6196140155063,-22.2181243985797,-11.0600316298681,61.8911726895632,6,0
-65.7620487130558,-9.22059960253307,-15.7620979914372,38.2174785784565,5,0
9.99402942489291,-61.404373855186,-6.9271889931164,1.40538714578973,5,0
77.9220781805916,24.0244120916383,-122.791077634731,89.4676396665971,6,0
51.1808853880478,-41.5380255402463,26.1108452260191,114.312919202631,6,0
6.97372250986624,51.8582806462413,41.4449790871356,10.6470836554869,5,0
48.8604636644816,-75.164175903055,77.56284391079,-20.0178478713418,6,0
40.9956358292725,-29.4733958663264,-48.960562703441,-18.0865975694948,5,0
-38.2478912978994,-32.7619026194712,76.0040272197251,51.1517758814534,6,0
-48.0338429607584,-73.9846897553552,-30.6494231859478,-16.5274530705407,6,0
53.5131612920274,-51.1955645691486,-17.0570538423754,62.459942781547,6,0
-53.4314951955675,-23.7653664487278,-16.7581738185419,74.3737482454425,5,0
-61.2875740562384,-1.31688972996599,-11.3461218147258,37.5349049207535,5,0
14.0725854608547,-82.9968766689531,-4.64488642922583,-4.73911911445299,5,0
75.0447979448352,25.7838455442502,-122.179085793657,90.3791833730087,5,0
48.0390872054539,-43.520797965117,45.5191945822303,123.845102665381,6,0
0.245336724261273,55.2531191664906,37.3687906016384,11.5261514830193,6,0
10.0291169649756,-26.8563955435294,28.4041527214048,-3.82352932949494,5,0
18.5144366284111,-18.3913634563066,-24.9864218266855,-9.63337648665154,4,0
-21.9269264695811,-23.4294730109104,53.1227391806457,38.9354302748343,7,0
-37.5815762543588,-53.4722401508666,-22.4949515406903,-8.13297014030312,8,0
37.4424754180107,-28.1310725517189,-16.4444337124691,47.1379061171481,8,0
-71.6358333850977,-31.0489803247053,-22.6057644054614,101.323186540459,4,0
-83.671763846055,-3.60181993239064,-15.5312154131649,48.4684364532962,5,0
23.7015782119426,-130.677561646955,-15.6338679911986,-8.34618597379322,5,0
57.9372308036627,19.9406301978007,-94.0942159338983,68.3925256835311,5,0
54.9314182021748,-44.3649854051927,48.7228429761605,137.98184189349,6,0
5.1067436425528,66.0089824369494,46.3732301595713,13.140786242737,7,0
58.9650713453445,-85.2079061234167,80.8871050137654,-19.0144071509717,7,0
48.7893772684533,-37.2123799021373,-60.2243012817739,-20.2479498174813,7,0
-54.7263597274535,-45.7616097978012,101.136112960093,65.6154490520737,7,0
-50.5525291805963,-86.2686898815344,-35.0033887074369,-18.5037177963396,6,0
57.317527128487,-53.4021323218757,-28.4449001029254,79.1602948065831,5,0
-59.7079159859117,-23.6125763413704,-18.7165169691249,73.5649720239847,7,0
-78.9193531737102,-1.75060596472365,-16.8086072225924,45.9501882510216,3,0
16.3918964547754,-115.263963198439,-9.98823741329794,-10.9195372985512,6,0
51.0093825054388,19.3370004937594,-84.1371188976809,69.1166559737361,5,0
48.6277738888482,-55.6860339746917,63.9568119970885,143.258992064981,7,0
-6.36978028874391,40.1588289065571,30.3805119326421,6.33787172108399,6,0
30.5714765432772,-53.3923718565293,54.0888232287616,-10.2176556932232,6,0
17.1320195894316,-22.3528847281865,-33.6233628989394,-5.84886565311855,6,0
-13.5764284081272,-16.5967217841101,36.9161048126853,29.9125800356824,6,0
-28.8843311435506,-52.758108646725,-20.5341674614504,-6.82995977217536,6,0
55.8962072137625,-44.3860255888273,-19.9009370814127,61.151683423791,6,0
-57.7291475892533,-27.5536775174951,-18.4606068328533,84.9450233040578,6,0
-68.6442555450205,-0.208523728214784,-13.5264163631599,41.2870254829042,6,0
18.6704368587785,-109.75624968153,-7.45620780471942,-8.0447223644189,5,0
52.0508052653074,18.1864490608641,-86.0444005047518,63.3601823612062,6,0
40.6481130581733,-34.9412460303815,29.4873861285582,95.5966821888572,7,0
1.6174063611829,53.0513292206777,33.1635763689042,12.8938198671476,6,0
21.727606861123,-42.5018156096193,44.3090096999988,-9.18053461215928,7,0
46.2920160559497,-33.1595981612533,-53.3633385451144,-20.6448447840911,8,0
-38.4716605768643,-33.4509044003542,78.2540953496826,54.2031409159718,6,0
-54.1037735632621,-88.9536979416233,-36.3822242061458,-20.4602904157091,6,0
54.9723857953963,-43.7526410170106,-24.4946686515873,65.9440903669218,5,0
-39.3013980842471,-23.9271644934264,-12.9958607788948,71.745461816237,6,0
-55.1887117193537,0.159081274863869,-11.8025527383686,34.2355853010138,6,0
16.5425591250374,-91.8883826336433,-4.42542587101746,-5.26933014265276,5,0
36.1958385254279,14.0792527818733,-64.521662404077,54.6559290111241,7,0
24.4579721060086,-19.3171550941961,12.5239398330367,48.4654500205349,6,0
-0.922798319864766,22.5145359378744,13.7641454393875,8.30197441187189,7,0
38.3971906726411,-61.315482364177,57.7861875241198,-11.3568831279775,5,0
34.8873760509917,-28.3975007327324,-46.2515957387971,-15.7808554572018,6,0
-37.7489322425136,-32.5543008543471,70.3538089787074,49.5369880436961,6,0
-71.9258414345706,-78.0164935103585,-36.4497624342617,-23.7062002152884,5,0
114.663871843497,-76.9475620787798,-63.7709129491971,135.432100697495,5,0
-85.3928568385181,-31.8696511659352,-26.579517131383,103.624652874009,6,0
-59.6256070127967,-0.167332292311784,-11.9881245309849,36.4001346362786,6,0
25.4930221916592,-131.937433760892,-10.7642842544675,-9.81760579075466,6,0
29.5918526999836,7.26489482372064,-47.0985268596335,27.9249226240349,5,0
31.0541839107405,-30.1343145213791,29.422294226177,76.0127365726874,8,0
-0.0143180120538181,46.630484360368,29.3306409741322,11.2900459001869,5,0
19.2443495181014,-39.583682039573,40.5051440580052,-7.60851317053592,6,0
35.4968405636785,-28.3547982987324,-42.1117673197587,-15.539939869045,5,0
-16.9122328599852,-18.3672924245004,39.5982705482733,30.1959332130971,5,0
-30.8746775473428,-42.5399161142659,-17.8960051349033,-5.18605772872423,6,0
31.5333846406936,-28.7336365670946,-6.60909359961655,34.7513923422836,6,0
-59.4444145557378,-30.0719363950338,-19.021291661423,97.8260783899815,6,0
-60.3757971372319,-8.72530863763146,-16.9947774387758,33.0424562845984,5,0
18.4292246729514,-100.608114304338,2.83159772794507,-10.3829776268912,7,0
44.6012378555153,17.8431076990284,-75.4656841918634,61.8116677910717,7,0
41.095192445362,-33.619841691759,21.3053198428473,88.245514102724,6,0
4.70424408159637,49.6635943211258,34.3090067653008,11.7808744937649,6,0
42.0650994345625,-66.549010014011,62.3815372836161,-9.68805121832066,5,0
34.2489128810579,-29.6481535521035,-51.8872366418828,-13.6444046079645,6,0
-34.3936128109567,-29.8434169787554,68.0958282903287,48.1294319302318,6,0
-22.8167579293844,-37.0356038194638,-14.6375592813167,-2.44279804860152,7,0
52.6608571840097,-37.25941977615,-37.3273741542193,76.766721965702,6,0
-42.3684215046768,-24.5180496984868,-13.2930926502227,68.3716505575316,6,0
-54.1327494012435,6.5124084385683,-7.67049139515497,37.1504552965868,5,0
18.1019049901832,-102.983948428201,1.47488212726938,-10.1086477354778,7,0
41.8249940139899,14.2920682671115,-70.7986273692694,53.4847673536102,7,0
38.6555220317626,-33.8643062571861,26.3460301176219,90.6753650856598,6,0
2.23921427361685,48.8062283069385,31.4367827963509,12.3847929771616,7,0
64.7153624791937,-98.4494739129306,106.192731902286,-28.374485949261,6,0
48.749845715436,-37.0160896897008,-59.7822248133443,-20.3904256702744,6,0
-54.0942114022521,-45.5199436764855,100.678142523505,65.1431499860811,6,0
-58.224547000818,-72.3431634871116,-32.0764100349262,-20.488876777694,6,0
44.2118038835634,-43.4367910890911,-9.76769602674973,48.6128454983584,6,0
-54.9825588272865,-27.5626925138442,-17.4106546864636,85.0669064491381,6,0
-66.5340557342363,1.02606827242985,-11.09556655225,41.4718571794292,6,0
10.1941641306273,-58.8977609785361,1.39896328245138,-2.2819960828625,5,0
42.9082401718667,12.2830198850692,-68.0214131073137,46.4180958815439,6,0
55.3461806368666,-44.6667853223321,47.1782140335122,137.393232572158,6,0
2.1167299387848,38.1748407499257,22.9450882037218,11.6877303731358,7,0
28.7093085505869,-51.1740552817547,49.1524679221418,-8.34201315208671,7,0
36.684260055609,-29.3599863922599,-51.5224154592296,-16.234592556383,6,0
-38.6385250515904,-32.2483622784003,78.2862274626853,54.2538726348651,6,0
-60.7988256194352,-82.9690804476295,-35.9555483725099,-21.2541841674724,6,0
19.3013224672066,-17.1952632122686,-12.3827109707298,35.4599960725914,5,0
